Frame,Conf,X,Y,Width,Height,ID,ID_Norm
335,0.93212890625,1133,476,225,151,34,5
335,0.884765625,590,348,137,100,38,7
335,0.79833984375,454,279,91,75,72,9
335,0.66015625,640,297,96,71,74,11
335,0.71875,573,268,87,66,91,2
335,0.541015625,321,229,62,43,118,4
335,0.56591796875,282,164,49,61,123,0
335,0.57958984375,1279,305,92,62,134,6
335,0.80908203125,1704,363,132,79,190,10
336,0.72802734375,791,338,147,120,17,1
336,0.90869140625,1144,479,229,151,34,5
336,0.88330078125,592,349,138,102,38,7
336,0.80078125,455,280,92,75,72,9
336,0.72314453125,641,298,98,71,74,11
336,0.7373046875,574,269,87,67,91,2
336,0.57568359375,321,229,63,42,118,4
336,0.5234375,282,163,48,58,123,0
336,0.513671875,1275,304,92,62,134,6
336,0.541015625,511,251,63,46,184,3
336,0.8291015625,1697,362,132,79,190,10
337,0.740234375,794,340,147,121,17,1
337,0.91357421875,1154,482,233,154,34,5
337,0.8818359375,594,351,139,103,38,7
337,0.8017578125,456,281,92,75,72,9
337,0.75048828125,645,299,97,72,74,11
337,0.7841796875,576,269,87,68,91,2
337,0.55810546875,322,230,62,43,118,4
337,0.5234375,282,163,48,58,123,0
337,0.5908203125,512,252,62,47,184,3
337,0.82568359375,1691,361,130,78,190,10
338,0.61865234375,799,341,149,121,17,1
338,0.9208984375,1164,486,236,156,34,5
338,0.8642578125,597,352,140,104,38,7
338,0.7958984375,458,282,93,75,72,9
338,0.73583984375,648,301,94,73,74,11
338,0.73876953125,578,270,88,68,91,2
338,0.5234375,282,163,48,58,123,0
338,0.521484375,513,252,63,48,184,3
338,0.81982421875,1684,360,129,78,190,10
339,0.7265625,803,343,150,122,17,1
339,0.921875,1174,490,239,158,34,5
339,0.86865234375,600,353,142,104,38,7
339,0.80078125,459,282,93,75,72,9
339,0.6826171875,649,302,97,74,74,11
339,0.7265625,581,271,90,69,91,2
339,0.515625,324,231,63,45,118,4
339,0.501953125,282,162,48,56,123,0
339,0.82421875,1678,359,129,77,190,10
340,0.86962890625,807,344,150,123,17,1
340,0.92724609375,1184,493,242,159,34,5
340,0.86865234375,603,354,142,106,38,7
340,0.8173828125,461,283,93,76,72,9
340,0.65673828125,652,304,97,74,74,11
340,0.77734375,583,272,90,70,91,2
340,0.56591796875,324,231,63,45,118,4
340,0.546875,516,254,65,49,184,3
340,0.82568359375,1671,358,126,77,190,10
340,0.51171875,1068,270,77,55,207,6
341,0.8642578125,811,346,152,124,17,1
341,0.92236328125,1195,497,245,161,34,5
341,0.88330078125,605,356,142,106,38,7
341,0.81396484375,461,284,93,76,72,9
341,0.68603515625,655,303,97,73,74,11
341,0.78271484375,585,272,90,71,91,2
341,0.5888671875,325,231,62,45,118,4
341,0.51953125,518,255,65,49,184,3
341,0.7958984375,1665,357,126,76,190,10
342,0.84716796875,815,347,154,125,17,1
342,0.9189453125,1206,502,248,163,34,5
342,0.875,607,358,143,106,38,7
342,0.82080078125,463,284,94,77,72,9
342,0.71240234375,656,305,99,75,74,11
342,0.78515625,586,273,89,71,91,2
342,0.533203125,1064,269,75,55,97,0
342,0.642578125,326,231,63,45,118,4
342,0.56591796875,283,162,48,57,123,6
342,0.521484375,1252,301,94,59,134,8
342,0.552734375,519,255,64,50,184,3
342,0.78662109375,1658,356,125,75,190,10
343,0.84375,819,349,153,126,17,1
343,0.9189453125,1218,505,251,164,34,5
343,0.88330078125,610,360,144,108,38,7
343,0.841796875,464,285,93,77,72,9
343,0.716796875,659,305,100,73,74,11
343,0.7705078125,587,274,89,72,91,2
343,0.66015625,327,231,63,45,118,4
343,0.642578125,284,163,48,59,123,6
343,0.60595703125,1248,300,94,59,134,8
343,0.55078125,520,255,65,51,184,3
343,0.8115234375,1652,355,125,76,190,10
344,0.78662109375,824,350,154,127,17,1
344,0.92041015625,1229,510,254,166,34,5
344,0.880859375,613,361,145,108,38,7
344,0.8310546875,465,286,94,78,72,9
344,0.76904296875,661,305,101,73,74,11
344,0.7431640625,590,274,90,71,91,2
344,0.55078125,1059,268,74,55,97,0
344,0.6318359375,327,231,63,45,118,4
344,0.5869140625,284,163,49,59,123,6
344,0.60205078125,1245,299,95,59,134,8
344,0.61328125,520,255,66,52,184,3
344,0.81982421875,1646,353,123,75,190,10
345,0.8291015625,828,351,155,127,17,1
345,0.9189453125,1241,513,259,169,34,5
345,0.8759765625,616,363,146,108,38,7
345,0.80908203125,467,286,94,78,72,9
345,0.76611328125,664,306,103,74,74,11
345,0.75634765625,592,275,92,71,91,2
345,0.529296875,1057,267,74,55,97,0
345,0.62451171875,329,232,64,45,118,4
345,0.6279296875,284,163,49,60,123,6
345,0.541015625,1242,298,95,59,134,8
345,0.640625,522,256,67,52,184,3
345,0.830078125,1640,352,123,76,190,10
346,0.521484375,737,216,34,27,8,12
346,0.6943359375,833,353,156,128,17,1
346,0.90380859375,1252,517,262,171,34,5
346,0.880859375,619,364,148,108,38,7
346,0.810546875,468,287,95,77,72,9
346,0.77197265625,665,306,104,73,74,11
346,0.78662109375,593,275,92,72,91,2
346,0.658203125,329,233,63,46,118,4
346,0.69287109375,283,163,50,59,123,6
346,0.67724609375,522,257,67,52,184,3
346,0.8291015625,1634,351,122,76,190,10
347,0.56201171875,737,215,34,27,8,12
347,0.72802734375,838,354,157,129,17,1
347,0.916015625,1264,522,268,173,34,5
347,0.87744140625,622,366,149,108,38,7
347,0.77197265625,470,287,96,78,72,9
347,0.74169921875,668,307,104,74,74,11
347,0.78125,596,276,93,72,91,2
347,0.7041015625,330,233,64,46,118,4
347,0.63330078125,284,162,50,57,123,6
347,0.509765625,1236,297,97,59,134,0
347,0.69580078125,524,257,68,52,184,3
347,0.77978515625,1628,350,122,75,190,10
348,0.61328125,736,215,34,27,8,12
348,0.64794921875,842,355,159,131,17,1
348,0.9248046875,1277,527,271,175,34,5
348,0.8818359375,625,368,151,108,38,7
348,0.810546875,472,287,96,80,72,9
348,0.69921875,672,308,103,74,74,11
348,0.79443359375,598,277,94,73,91,2
348,0.673828125,331,233,64,46,118,4
348,0.65673828125,284,162,51,58,123,6
348,0.60009765625,1233,296,98,59,134,0
348,0.689453125,526,257,66,51,184,3
348,0.81640625,1622,350,120,74,190,10
349,0.61865234375,736,214,34,27,8,12
349,0.77587890625,847,357,161,132,17,1
349,0.92724609375,1291,531,275,178,34,5
349,0.8818359375,628,369,151,110,38,7
349,0.79931640625,473,287,98,81,72,9
349,0.7490234375,674,310,104,76,74,11
349,0.7958984375,601,277,96,73,91,2
349,0.57373046875,1046,266,73,54,97,8
349,0.69091796875,333,233,62,46,118,4
349,0.67578125,285,163,51,61,123,6
349,0.5908203125,1229,295,99,59,134,0
349,0.689453125,527,257,66,52,184,3
349,0.81640625,1617,349,120,74,190,10
350,0.5888671875,735,214,33,27,8,12
350,0.841796875,852,359,163,132,17,1
350,0.92919921875,1303,535,278,179,34,5
350,0.8818359375,631,370,152,110,38,7
350,0.81396484375,474,288,98,81,72,9
350,0.751953125,676,309,105,75,74,11
350,0.7646484375,601,277,94,74,91,2
350,0.5849609375,1044,265,73,56,97,8
350,0.67724609375,334,233,62,46,118,4
350,0.689453125,285,163,52,60,123,6
350,0.501953125,1226,294,99,58,134,0
350,0.69921875,529,258,67,52,184,3
350,0.8173828125,1611,348,117,74,190,10
351,0.505859375,734,214,34,27,8,12
351,0.74169921875,857,360,163,134,17,1
351,0.92822265625,1317,540,284,181,34,5
351,0.88818359375,633,371,154,111,38,7
351,0.8115234375,476,289,98,80,72,9
351,0.75048828125,678,310,106,77,74,11
351,0.75927734375,603,278,94,74,91,2
351,0.6669921875,335,233,62,46,118,4
351,0.69775390625,285,164,53,61,123,6
351,0.58154296875,1223,294,99,58,134,0
351,0.66552734375,529,258,67,52,184,3
351,0.75048828125,1607,346,118,74,190,10
352,0.8447265625,862,361,165,135,17,1
352,0.92578125,1330,544,287,183,34,5
352,0.89111328125,636,373,155,110,38,7
352,0.82568359375,477,289,99,80,72,9
352,0.7578125,681,310,108,76,74,11
352,0.7548828125,605,278,95,75,91,2
352,0.642578125,1039,264,72,55,97,8
352,0.66015625,336,234,62,46,118,4
352,0.70751953125,285,164,53,61,123,6
352,0.51171875,1220,293,100,57,134,0
352,0.658203125,531,258,67,52,184,3
352,0.83984375,1600,345,117,74,190,10
353,0.841796875,866,363,167,135,17,1
353,0.92578125,1345,548,291,187,34,5
353,0.89404296875,640,375,157,112,38,7
353,0.82568359375,479,290,99,80,72,9
353,0.689453125,684,311,108,77,74,11
353,0.69775390625,608,279,96,76,91,2
353,0.57177734375,1037,263,70,54,97,8
353,0.716796875,337,233,63,46,118,4
353,0.75341796875,285,164,53,63,123,6
353,0.59814453125,1217,292,100,57,134,0
353,0.6259765625,533,259,68,52,184,3
353,0.82568359375,1594,344,116,74,190,10
354,0.87646484375,871,365,169,136,17,1
354,0.927734375,1359,554,296,190,34,5
354,0.8984375,643,377,157,114,38,7
354,0.81982421875,479,290,99,81,72,9
354,0.76611328125,686,311,109,74,74,11
354,0.73388671875,609,279,97,76,91,2
354,0.5390625,1034,263,71,54,97,8
354,0.72314453125,337,234,64,46,118,4
354,0.76904296875,286,165,54,65,123,6
354,0.62451171875,1214,292,100,57,134,0
354,0.6494140625,534,259,68,52,184,3
354,0.7919921875,1589,343,115,73,190,10
355,0.88818359375,876,366,168,137,17,1
355,0.92529296875,1373,559,301,192,34,5
355,0.88720703125,646,378,158,114,38,7
355,0.830078125,481,291,99,82,72,9
355,0.76220703125,689,312,109,75,74,11
355,0.7294921875,611,280,98,76,91,2
355,0.541015625,1033,262,71,54,97,8
355,0.70263671875,338,234,63,45,118,4
355,0.7607421875,286,165,53,66,123,6
355,0.51171875,1211,291,101,56,134,0
355,0.65478515625,536,259,66,53,184,3
355,0.81982421875,1583,342,116,72,190,10
356,0.8671875,882,368,171,138,17,1
356,0.92724609375,1389,565,307,195,34,5
356,0.90380859375,649,380,160,116,38,7
356,0.83544921875,483,291,100,83,72,9
356,0.7744140625,692,314,109,80,74,11
356,0.69287109375,614,280,97,77,91,2
356,0.71875,339,234,63,46,118,4
356,0.751953125,286,165,53,67,123,6
356,0.57958984375,1208,291,102,56,134,0
356,0.662109375,536,260,66,53,184,3
356,0.80322265625,1577,342,115,71,190,10
357,0.896484375,887,370,171,140,17,1
357,0.9326171875,1405,570,311,196,34,5
357,0.89501953125,652,381,161,117,38,7
357,0.83447265625,484,291,100,85,72,9
357,0.75927734375,695,314,110,79,74,11
357,0.74462890625,616,280,97,77,91,2
357,0.5078125,1028,260,71,56,97,8
357,0.71240234375,340,234,64,47,118,4
357,0.7490234375,286,164,52,66,123,6
357,0.638671875,537,260,67,53,184,3
357,0.7744140625,1571,341,114,71,190,10
358,0.896484375,892,371,173,141,17,1
358,0.93505859375,1421,576,317,200,34,5
358,0.88232421875,655,383,162,118,38,7
358,0.8232421875,486,291,101,85,72,9
358,0.7607421875,698,314,111,80,74,11
358,0.71044921875,617,281,96,78,91,2
358,0.658203125,341,234,66,47,118,4
358,0.6943359375,286,163,52,63,123,6
358,0.5908203125,539,260,67,53,184,3
358,0.83447265625,1567,339,114,72,190,10
359,0.892578125,897,373,175,142,17,1
359,0.93408203125,1436,581,322,202,34,5
359,0.89013671875,658,384,163,118,38,7
359,0.82080078125,487,291,102,87,72,9
359,0.78662109375,700,314,111,79,74,11
359,0.70556640625,619,282,98,78,91,2
359,0.67724609375,342,234,67,48,118,4
359,0.7138671875,287,163,52,64,123,6
359,0.5927734375,541,260,69,54,184,3
359,0.7734375,1562,338,113,71,190,10
360,0.52734375,729,211,36,26,8,0
360,0.89013671875,903,375,176,144,17,1
360,0.927734375,1453,587,328,206,34,5
360,0.88623046875,661,386,165,120,38,7
360,0.8291015625,488,292,103,86,72,9
360,0.80078125,703,315,112,79,74,11
360,0.7705078125,622,282,99,78,91,2
360,0.6689453125,1021,260,69,54,97,8
360,0.67724609375,342,234,68,49,118,4
360,0.7373046875,287,163,52,66,123,6
360,0.62451171875,542,261,70,54,184,3
360,0.7607421875,1557,338,113,71,190,10
361,0.83740234375,908,377,179,145,17,1
361,0.9267578125,1470,593,334,208,34,5
361,0.8896484375,665,388,166,121,38,7
361,0.8154296875,490,293,104,86,72,9
361,0.8115234375,706,316,114,80,74,11
361,0.7841796875,624,282,101,78,91,2
361,0.537109375,1018,259,68,52,97,8
361,0.6826171875,343,234,68,49,118,4
361,0.73876953125,287,163,52,66,123,6
361,0.544921875,1193,287,103,56,134,12
361,0.64404296875,543,261,71,54,184,3
361,0.77880859375,1551,337,113,70,190,10
362,0.501953125,727,211,35,26,8,0
362,0.89013671875,914,378,180,146,17,1
362,0.92919921875,1489,600,342,211,34,5
362,0.89404296875,669,389,169,122,38,7
362,0.81298828125,491,293,104,87,72,9
362,0.830078125,709,317,115,80,74,11
362,0.7578125,627,283,103,78,91,2
362,0.537109375,1016,259,70,52,97,8
362,0.6513671875,344,235,69,49,118,4
362,0.71240234375,287,163,52,66,123,6
362,0.70751953125,544,261,70,54,184,3
362,0.80078125,1545,336,112,70,190,10
363,0.89990234375,920,380,180,147,17,1
363,0.9306640625,1507,606,348,216,34,5
363,0.8974609375,673,391,170,121,38,7
363,0.77734375,493,294,106,88,72,9
363,0.81884765625,712,317,115,80,74,11
363,0.76611328125,629,284,104,79,91,2
363,0.6318359375,1014,258,69,53,97,8
363,0.6279296875,346,235,69,50,118,4
363,0.7138671875,287,162,52,65,123,6
363,0.69091796875,546,261,69,54,184,3
363,0.7373046875,1541,335,111,70,190,10
364,0.896484375,926,381,182,148,17,1
364,0.92724609375,1526,613,356,219,34,5
364,0.88818359375,676,393,170,123,38,7
364,0.8115234375,495,294,105,90,72,9
364,0.82421875,715,318,116,81,74,11
364,0.78515625,632,285,105,80,91,2
364,0.689453125,1012,258,69,54,97,8
364,0.61669921875,347,235,70,50,118,4
364,0.69921875,287,162,52,64,123,6
364,0.5546875,1184,285,104,54,134,0
364,0.6943359375,546,262,70,55,184,3
364,0.53515625,1535,335,109,69,190,10
365,0.88818359375,932,383,184,150,17,1
365,0.93310546875,1544,620,364,222,34,5
365,0.8896484375,680,395,171,123,38,7
365,0.75048828125,497,295,105,91,72,9
365,0.83447265625,718,319,116,80,74,11
365,0.77880859375,634,286,105,80,91,2
365,0.515625,1010,258,68,54,97,8
365,0.6298828125,348,235,71,51,118,4
365,0.6318359375,287,161,52,63,123,6
365,0.51171875,1181,285,104,54,134,0
365,0.67724609375,548,262,69,55,184,3
365,0.71240234375,1530,334,109,69,190,10
366,0.9033203125,938,386,185,151,17,1
366,0.9345703125,1564,627,371,225,34,5
366,0.8896484375,683,397,173,126,38,7
366,0.79296875,499,296,105,89,72,9
366,0.8232421875,721,320,118,81,74,11
366,0.7548828125,635,287,104,81,91,2
366,0.521484375,1008,257,68,54,97,8
366,0.60205078125,350,235,69,51,118,4
366,0.642578125,288,161,50,63,123,6
366,0.69580078125,549,262,69,55,184,3
366,0.82568359375,1525,333,109,68,190,10
367,0.87158203125,945,388,188,153,17,1
367,0.92626953125,1584,635,379,229,34,5
367,0.8984375,687,401,174,124,38,7
367,0.80908203125,500,297,106,88,72,9
367,0.78515625,724,325,119,92,74,11
367,0.7548828125,637,288,103,82,91,2
367,0.56982421875,1006,256,68,54,97,8
367,0.640625,351,236,69,51,118,4
367,0.658203125,288,160,49,61,123,6
367,0.6669921875,552,263,68,55,184,3
367,0.7919921875,1520,332,110,68,190,10
367,0.5,277,200,40,30,216,0
368,0.88330078125,951,390,190,154,17,1
368,0.9326171875,1605,642,387,233,34,5
368,0.90478515625,690,402,175,126,38,7
368,0.8017578125,502,298,106,88,72,9
368,0.79931640625,727,323,119,86,74,11
368,0.7431640625,640,288,105,82,91,2
368,0.63330078125,351,237,69,50,118,4
368,0.67041015625,288,160,48,61,123,6
368,0.66015625,553,264,68,56,184,3
368,0.80419921875,1515,332,107,68,190,10
369,0.82763671875,957,392,191,156,17,1
369,0.9287109375,1628,650,395,237,34,5
369,0.900390625,694,405,176,127,38,7
369,0.7890625,505,300,108,88,72,9
369,0.7646484375,730,327,121,90,74,11
369,0.71875,642,289,105,83,91,2
369,0.6318359375,352,237,69,50,118,4
369,0.658203125,288,160,46,60,123,6
369,0.56982421875,1169,283,107,53,134,0
369,0.6494140625,554,265,68,57,184,3
369,0.73388671875,1510,331,106,67,190,10
370,0.8642578125,963,395,194,157,17,1
370,0.9365234375,1650,658,403,241,34,5
370,0.91162109375,698,406,178,129,38,7
370,0.8017578125,507,301,109,88,72,9
370,0.80810546875,733,327,121,87,74,11
370,0.73095703125,644,290,104,83,91,2
370,0.66552734375,353,237,68,49,118,4
370,0.609375,289,160,46,61,123,6
370,0.69287109375,557,265,71,57,184,3
370,0.767578125,1505,330,107,68,190,10
370,0.51171875,495,245,64,51,205,8
371,0.89990234375,970,397,195,158,17,1
371,0.93310546875,1673,667,412,244,34,5
371,0.9150390625,703,408,179,130,38,7
371,0.8388671875,509,302,109,88,72,9
371,0.84375,737,327,122,86,74,11
371,0.767578125,647,291,105,84,91,2
371,0.64794921875,354,238,69,50,118,4
371,0.64599609375,289,160,46,59,123,6
371,0.6875,558,265,69,57,184,3
371,0.80419921875,1501,330,105,67,190,10
371,0.57958984375,497,246,64,53,205,8
372,0.89501953125,977,400,197,160,17,1
372,0.9365234375,1697,676,420,249,34,5
372,0.9091796875,707,411,182,131,38,7
372,0.82568359375,510,303,109,89,72,9
372,0.81396484375,739,327,123,86,74,11
372,0.76611328125,650,292,107,84,91,2
372,0.640625,356,239,71,50,118,4
372,0.662109375,288,160,48,58,123,6
372,0.640625,559,266,69,58,184,3
372,0.763671875,1495,329,106,67,190,10
373,0.86328125,984,403,198,162,17,1
373,0.935546875,1712,684,414,256,34,5
373,0.9033203125,711,413,184,133,38,7
373,0.84716796875,512,304,110,90,72,9
373,0.82080078125,743,327,124,85,74,11
373,0.78662109375,650,294,104,84,91,2
373,0.55078125,992,256,67,51,97,0
373,0.74169921875,358,240,70,51,118,4
373,0.67578125,288,160,50,57,123,6
373,0.6943359375,559,267,69,58,184,3
373,0.78271484375,1491,329,106,66,190,10
373,0.56982421875,498,248,66,54,205,8
374,0.8857421875,991,405,200,163,17,1
374,0.9248046875,1722,692,395,258,34,5
374,0.90283203125,714,416,185,134,38,7
374,0.84912109375,513,305,110,90,72,9
374,0.8291015625,745,328,126,84,74,11
374,0.7880859375,654,295,106,84,91,2
374,0.76220703125,358,240,70,50,118,4
374,0.638671875,287,161,52,58,123,6
374,0.6806640625,561,267,69,57,184,3
374,0.71533203125,1486,329,105,66,190,10
374,0.56591796875,500,247,66,51,205,8
375,0.87744140625,998,407,203,164,17,1
375,0.92822265625,1733,700,373,256,34,5
375,0.9033203125,719,418,187,135,38,7
375,0.8291015625,515,306,111,91,72,9
375,0.81982421875,749,330,126,85,74,11
375,0.7841796875,655,295,105,84,91,2
375,0.73876953125,359,241,70,50,118,4
375,0.6943359375,287,161,52,57,123,6
375,0.611328125,563,268,70,57,184,3
375,0.64404296875,1481,328,104,66,190,10
375,0.50390625,502,247,67,50,205,8
376,0.888671875,1005,410,204,166,17,1
376,0.931640625,1744,709,351,259,34,5
376,0.90283203125,722,421,190,138,38,7
376,0.8427734375,517,307,112,92,72,9
376,0.80419921875,753,332,126,86,74,11
376,0.7890625,658,296,107,84,91,2
376,0.7548828125,361,242,70,51,118,4
376,0.69091796875,286,162,53,57,123,6
376,0.615234375,564,269,67,58,184,3
376,0.7890625,1477,328,103,65,190,10
376,0.529296875,502,249,67,52,205,8
377,0.9072265625,1012,413,206,167,17,1
377,0.93017578125,1755,718,328,264,34,5
377,0.90185546875,727,423,190,138,38,7
377,0.85302734375,518,308,112,93,72,9
377,0.8154296875,756,333,127,86,74,11
377,0.75341796875,661,297,108,85,91,2
377,0.74169921875,361,242,71,52,118,4
377,0.7138671875,286,163,53,58,123,6
377,0.6875,564,270,69,57,184,3
377,0.79833984375,1472,328,102,65,190,10
377,0.56591796875,503,248,68,51,205,8
378,0.8642578125,1020,415,209,170,17,1
378,0.93310546875,1766,728,307,269,34,5
378,0.9072265625,732,426,192,139,38,7
378,0.85009765625,520,309,113,93,72,9
378,0.81884765625,759,334,128,86,74,11
378,0.78662109375,664,298,109,85,91,2
378,0.517578125,982,255,65,50,97,0
378,0.7607421875,362,242,72,53,118,4
378,0.67041015625,287,166,53,64,123,6
378,0.732421875,566,271,70,58,184,3
378,0.77197265625,1467,327,102,65,190,10
378,0.51953125,505,249,67,51,205,8
379,0.85498046875,1028,418,212,171,17,1
379,0.92822265625,1777,739,284,274,34,5
379,0.892578125,737,428,193,141,38,7
379,0.85595703125,522,311,113,93,72,9
379,0.810546875,763,336,129,87,74,11
379,0.79052734375,667,299,109,85,91,2
379,0.505859375,980,255,65,50,97,0
379,0.75927734375,364,242,72,54,118,4
379,0.71044921875,288,166,54,66,123,6
379,0.763671875,567,271,70,59,184,3
379,0.8017578125,1463,327,102,65,190,10
379,0.5927734375,506,249,66,49,205,8
380,0.85693359375,1035,421,214,172,17,1
380,0.9189453125,1790,750,258,280,34,5
380,0.89697265625,741,432,195,142,38,7
380,0.85498046875,524,311,113,94,72,9
380,0.830078125,767,338,131,88,74,11
380,0.8154296875,670,300,113,86,91,2
380,0.5546875,978,255,65,50,97,0
380,0.77734375,364,243,71,54,118,4
380,0.74462890625,289,167,55,67,123,6
380,0.7578125,569,272,70,59,184,3
380,0.72802734375,1459,326,101,65,190,10
380,0.57373046875,507,250,67,49,205,8
381,0.85595703125,1044,424,215,174,17,1
381,0.92138671875,1803,762,233,285,34,5
381,0.89501953125,746,435,197,143,38,7
381,0.861328125,526,312,114,95,72,9
381,0.84375,771,339,132,88,74,11
381,0.80322265625,673,301,115,87,91,2
381,0.60400390625,976,254,66,50,97,0
381,0.79296875,365,244,71,53,118,4
381,0.7490234375,289,167,55,67,123,6
381,0.74462890625,570,272,70,59,184,3
381,0.7373046875,1454,325,101,65,190,10
381,0.63525390625,507,250,67,48,205,8
381,0.517578125,1117,279,71,51,231,12
381,0.56005859375,1169,281,46,43,242,13
382,0.806640625,1052,427,217,177,17,1
382,0.921875,1816,775,206,291,34,5
382,0.89892578125,750,438,199,144,38,7
382,0.85791015625,528,313,115,95,72,9
382,0.83203125,774,341,132,90,74,11
382,0.79833984375,676,302,115,88,91,2
382,0.57177734375,973,254,67,50,97,0
382,0.78662109375,366,245,73,52,118,4
382,0.71533203125,289,167,54,66,123,6
382,0.71533203125,570,273,72,60,184,3
382,0.75634765625,1449,325,100,64,190,10
382,0.62060546875,508,250,67,48,205,8
382,0.57958984375,1166,281,47,42,242,13
383,0.875,1059,429,220,180,17,1
383,0.9111328125,1829,775,180,274,34,5
383,0.89501953125,755,440,202,145,38,7
383,0.8671875,530,314,117,98,72,9
383,0.830078125,777,342,133,90,74,11
383,0.83349609375,678,303,116,89,91,2
383,0.53515625,971,254,67,51,97,0
383,0.80078125,367,246,75,52,118,4
383,0.66357421875,290,167,53,67,123,6
383,0.73388671875,571,274,74,60,184,3
383,0.78515625,1445,324,100,64,190,10
383,0.62255859375,509,250,66,49,205,8
383,0.53515625,1112,280,73,51,231,12
383,0.67236328125,1162,280,48,42,242,13
384,0.861328125,1068,432,223,181,17,1
384,0.89892578125,1844,775,148,255,34,5
384,0.88232421875,760,443,204,147,38,7
384,0.85498046875,532,314,117,100,72,9
384,0.8291015625,781,344,132,92,74,11
384,0.83447265625,682,305,118,90,91,2
384,0.806640625,368,247,75,53,118,4
384,0.6298828125,289,166,51,64,123,6
384,0.708984375,573,275,73,59,184,3
384,0.708984375,1441,324,99,64,190,10
384,0.642578125,510,250,67,48,205,8
385,0.78125,1077,436,227,183,17,1
385,0.8671875,1859,779,116,238,34,5
385,0.87744140625,766,446,207,149,38,7
385,0.84912109375,534,316,117,99,72,9
385,0.83447265625,785,346,134,92,74,11
385,0.79443359375,683,305,116,91,91,2
385,0.806640625,369,247,74,52,118,4
385,0.61328125,289,166,51,63,123,6
385,0.67919921875,575,276,71,58,184,3
385,0.72802734375,1437,323,98,64,190,10
385,0.5908203125,511,251,66,47,205,8
385,0.57958984375,1105,279,72,50,231,0
385,0.68408203125,1157,281,48,43,242,12
386,0.76904296875,1085,439,228,184,17,1
386,0.78271484375,1874,792,88,227,34,5
386,0.908203125,771,449,209,150,38,7
386,0.8408203125,536,317,119,100,72,9
386,0.85009765625,789,347,135,92,74,11
386,0.810546875,685,306,116,91,91,2
386,0.796875,370,248,73,53,118,4
386,0.56982421875,289,166,51,64,123,6
386,0.642578125,576,276,73,60,184,3
386,0.751953125,1432,322,98,65,190,10
386,0.54296875,512,252,67,46,205,8
386,0.548828125,1102,278,70,49,231,0
386,0.56201171875,1155,280,48,42,242,12
387,0.875,1094,441,231,187,17,1
387,0.62451171875,1891,810,55,216,34,5
387,0.8984375,775,452,211,152,38,7
387,0.84814453125,538,318,120,100,72,9
387,0.84716796875,793,348,137,92,74,11
387,0.80810546875,688,307,116,91,91,2
387,0.79833984375,371,248,74,52,118,4
387,0.517578125,289,166,51,63,123,6
387,0.66357421875,577,276,76,60,184,3
387,0.77734375,1428,322,98,65,190,10
387,0.56005859375,513,252,69,47,205,8
388,0.85009765625,1104,445,234,187,17,1
388,0.9111328125,781,455,213,154,38,7
388,0.85693359375,540,320,121,100,72,9
388,0.85107421875,797,350,137,94,74,11
388,0.82568359375,692,308,119,92,91,2
388,0.77978515625,371,249,74,53,118,4
388,0.51953125,289,165,50,62,123,6
388,0.6533203125,579,277,76,61,184,3
388,0.79833984375,1424,322,97,64,190,10
388,0.61669921875,514,253,68,47,205,8
389,0.86328125,1113,448,236,190,17,1
389,0.90673828125,786,458,214,156,38,7
389,0.861328125,542,320,121,102,72,9
389,0.85009765625,800,351,138,94,74,11
389,0.8388671875,696,309,120,92,91,2
389,0.77978515625,373,249,73,53,118,4
389,0.53515625,289,165,51,63,123,6
389,0.6513671875,581,278,76,61,184,3
389,0.80322265625,1419,321,96,65,190,10
389,0.556640625,515,253,69,47,205,8
390,0.7548828125,1122,451,239,192,17,1
390,0.92236328125,791,462,217,157,38,7
390,0.8427734375,544,321,122,103,72,9
390,0.86083984375,804,353,140,94,74,11
390,0.83203125,698,310,121,93,91,2
390,0.796875,374,250,74,53,118,4
390,0.51953125,289,165,51,62,123,6
390,0.65673828125,582,278,76,61,184,3
390,0.80908203125,1415,320,95,65,190,10
390,0.57568359375,516,253,70,48,205,8
390,0.548828125,1091,277,70,50,231,0
390,0.61669921875,1145,279,48,42,242,5
391,0.73583984375,1132,454,242,194,17,1
391,0.90869140625,796,464,220,158,38,7
391,0.84814453125,547,322,123,103,72,9
391,0.85400390625,810,354,139,94,74,11
391,0.80810546875,701,311,121,94,91,2
391,0.513671875,956,253,63,47,97,12
391,0.78515625,374,250,75,54,118,4
391,0.50390625,289,165,50,63,123,6
391,0.60205078125,584,279,76,63,184,3
391,0.73583984375,1411,319,95,63,190,10
391,0.5908203125,518,254,70,49,205,8
391,0.56201171875,1089,276,71,50,231,0
391,0.5947265625,1143,278,48,42,242,5
392,0.8232421875,1142,457,245,196,17,1
392,0.9150390625,802,467,223,161,38,7
392,0.84716796875,549,324,124,102,72,9
392,0.84912109375,814,355,140,95,74,11
392,0.80908203125,705,312,123,95,91,2
392,0.57958984375,954,252,64,47,97,12
392,0.80078125,376,251,74,53,118,4
392,0.65478515625,585,280,79,64,184,3
392,0.70751953125,1407,319,95,63,190,10
392,0.62255859375,518,254,70,49,205,8
392,0.56982421875,1087,276,70,50,231,0
392,0.6689453125,1140,278,48,42,242,5
393,0.79296875,1152,461,249,199,17,1
393,0.91650390625,808,470,225,163,38,7
393,0.85595703125,551,324,125,103,72,9
393,0.873046875,817,356,142,97,74,11
393,0.82421875,707,313,122,95,91,2
393,0.8115234375,376,251,75,53,118,4
