Frame,ID,Class,Confidence,X,Y,Width,Height
75,142,car,0.39794921875,251,616,47,32
75,18,car,0.46875,215,631,40,32
75,160,car,0.5927734375,1721,653,141,50
75,169,car,0.350341796875,120,610,34,22
76,3,car,0.91064453125,1715,731,298,122
76,7,car,0.91650390625,1327,722,252,110
76,8,truck,0.85791015625,843,669,193,109
76,16,car,0.8115234375,365,636,80,56
76,34,car,0.85400390625,1027,662,107,54
76,19,truck,0.8115234375,441,601,147,88
76,13,car,0.861328125,1166,680,180,103
76,22,car,0.638671875,488,636,88,57
76,93,car,0.53515625,296,628,49,33
76,98,person,0.8291015625,872,1006,154,141
76,105,car,0.845703125,1863,703,112,83
76,117,car,0.62451171875,1244,645,75,40
76,94,car,0.63720703125,164,626,48,34
76,119,car,0.662109375,706,641,107,64
76,142,car,0.3310546875,252,616,47,32
76,18,car,0.5078125,218,632,39,30
76,160,car,0.7431640625,1701,649,140,43
76,169,car,0.394287109375,120,609,31,21
77,3,car,0.908203125,1739,733,305,124
77,7,car,0.91357421875,1341,723,255,112
77,8,truck,0.85302734375,853,670,195,110
77,16,car,0.80322265625,368,637,82,56
77,34,car,0.85888671875,1036,662,111,55
77,19,truck,0.83544921875,442,601,146,90
77,13,car,0.8857421875,1178,680,182,103
77,22,car,0.66015625,492,636,90,58
77,93,car,0.494140625,298,630,49,31
77,98,person,0.85107421875,868,1004,160,147
77,105,car,0.81640625,1875,701,88,76
77,117,car,0.45703125,1236,645,66,40
77,94,car,0.509765625,166,626,48,35
77,119,car,0.60009765625,712,641,109,64
77,142,car,0.34521484375,254,616,46,31
77,18,car,0.5849609375,219,632,38,31
77,160,car,0.75341796875,1684,648,135,39
77,169,car,0.449462890625,121,609,29,21
78,3,car,0.91259765625,1761,735,309,126
78,7,car,0.92578125,1356,724,259,112
78,8,truck,0.88232421875,861,671,198,111
78,16,car,0.7841796875,370,637,83,57
78,34,car,0.861328125,1046,663,113,55
78,19,truck,0.845703125,445,601,146,89
78,13,car,0.87841796875,1189,682,185,103
78,22,car,0.72021484375,498,636,88,58
78,93,car,0.5830078125,300,630,48,32
78,98,person,0.86083984375,864,1001,164,151
78,105,car,0.7216796875,1887,701,65,71
78,94,car,0.5830078125,168,626,48,35
78,119,car,0.57568359375,719,641,111,65
78,142,car,0.33642578125,256,616,45,32
78,18,car,0.63330078125,221,633,38,31
78,160,car,0.7548828125,1667,647,133,38
78,169,car,0.4765625,121,609,28,21
79,3,car,0.91357421875,1774,737,290,128
79,7,car,0.91943359375,1372,725,263,114
79,8,truck,0.85595703125,871,672,200,113
79,16,car,0.7890625,374,637,82,57
79,34,car,0.85205078125,1055,663,114,56
79,19,truck,0.83544921875,447,600,146,88
79,13,car,0.8310546875,1200,683,188,103
79,22,car,0.62451171875,500,636,95,58
79,93,car,0.60205078125,303,629,47,33
79,98,person,0.8798828125,860,999,163,156
79,105,car,0.5908203125,1898,696,42,62
79,94,car,0.385009765625,170,626,47,35
79,119,car,0.77978515625,726,642,112,65
79,142,car,0.299072265625,257,616,46,32
79,18,car,0.66015625,222,633,38,32
79,160,car,0.77197265625,1649,646,132,36
79,169,car,0.394287109375,122,609,29,20
79,114,car,0.56005859375,1125,642,69,33
80,3,car,0.9130859375,1785,738,269,129
80,7,car,0.91845703125,1387,727,266,115
80,8,truck,0.77197265625,882,672,201,114
80,16,car,0.79931640625,377,638,82,57
80,34,car,0.85205078125,1066,664,117,57
80,19,truck,0.81298828125,449,601,146,89
80,13,car,0.88330078125,1213,684,190,104
80,22,car,0.75341796875,505,637,94,59
80,93,car,0.58154296875,306,630,47,33
80,98,person,0.8623046875,857,997,163,159
80,94,car,0.54296875,174,626,50,35
80,119,car,0.58154296875,732,642,113,65
80,142,car,0.375732421875,261,617,49,33
80,18,car,0.64404296875,223,633,39,33
80,160,car,0.767578125,1631,645,132,36
80,169,car,0.414794921875,123,609,29,20
80,114,car,0.5927734375,1118,642,60,33
81,3,car,0.90869140625,1797,739,245,129
81,7,car,0.92578125,1403,728,270,115
81,8,truck,0.75927734375,891,673,202,116
81,16,car,0.7919921875,380,638,83,57
81,34,car,0.85693359375,1075,664,119,58
81,19,truck,0.822265625,453,601,147,89
81,13,car,0.88330078125,1224,685,193,105
81,22,car,0.7734375,511,638,88,58
81,93,car,0.59619140625,307,630,50,34
81,98,person,0.86328125,852,997,164,162
81,94,car,0.3720703125,176,626,49,36
81,119,car,0.72509765625,739,643,113,67
81,142,car,0.363037109375,260,616,45,34
81,18,car,0.6806640625,225,633,41,34
81,160,car,0.77587890625,1615,645,128,36
81,169,car,0.43212890625,123,609,29,21
81,114,car,0.5830078125,1111,643,62,33
82,3,car,0.9208984375,1808,742,222,131
82,7,car,0.92578125,1419,729,275,117
82,8,truck,0.87841796875,901,673,206,116
82,16,car,0.80419921875,383,638,84,57
82,34,car,0.85205078125,1085,665,120,59
82,19,truck,0.87744140625,455,601,147,90
82,13,car,0.892578125,1236,686,197,105
82,22,car,0.73583984375,513,638,90,58
82,93,car,0.5908203125,309,629,52,36
82,98,person,0.8671875,848,997,165,162
82,94,car,0.39599609375,179,626,51,36
82,119,truck,0.57958984375,746,643,114,68
82,142,car,0.30908203125,261,617,46,33
82,18,car,0.67578125,226,633,42,32
82,160,car,0.79833984375,1598,645,126,36
82,169,car,0.383056640625,124,609,29,22
82,114,car,0.303955078125,1107,643,66,32
82,180,car,0.556640625,1861,656,113,56
82,181,car,0.355712890625,184,618,61,46
82,182,car,0.403564453125,85,618,49,25
82,117,car,0.453369140625,1173,642,74,39
83,3,car,0.9111328125,1821,743,197,131
83,7,car,0.91259765625,1436,731,279,118
83,8,truck,0.87841796875,910,674,207,118
83,16,car,0.810546875,387,639,85,58
83,34,car,0.83642578125,1095,662,121,65
83,19,truck,0.87744140625,457,601,147,90
83,13,car,0.9072265625,1248,687,198,106
83,22,car,0.751953125,519,638,89,59
83,93,car,0.607421875,313,628,54,37
83,98,person,0.8662109375,844,997,167,163
83,94,car,0.289306640625,178,626,47,36
83,119,truck,0.59619140625,753,644,115,68
83,142,car,0.299072265625,264,620,49,39
83,18,car,0.59619140625,226,633,46,33
83,160,car,0.79052734375,1583,644,125,35
83,169,car,0.422607421875,124,609,27,21
83,180,car,0.67578125,1848,652,141,53
83,181,car,0.2393798828125,184,618,61,47
83,182,car,0.422607421875,86,618,50,26
83,117,car,0.69091796875,1164,643,74,39
84,3,car,0.90380859375,1833,742,172,126
84,7,car,0.90283203125,1452,733,283,119
84,8,truck,0.8740234375,921,675,207,119
84,16,car,0.830078125,391,639,86,59
84,34,car,0.85302734375,1105,665,123,60
84,19,truck,0.83544921875,459,602,147,90
84,13,car,0.900390625,1260,687,202,106
84,22,car,0.72509765625,525,638,91,59
84,93,car,0.69580078125,316,627,56,38
84,98,person,0.85693359375,844,997,164,162
84,94,car,0.22265625,183,621,59,45
84,119,car,0.69775390625,761,644,117,68
84,142,car,0.4072265625,267,621,51,41
84,18,car,0.529296875,229,633,46,34
84,160,car,0.7744140625,1566,643,123,35
84,169,car,0.482421875,125,609,29,21
84,180,car,0.51171875,1832,648,174,47
84,181,truck,0.259765625,185,618,64,48
84,182,car,0.381103515625,87,619,48,28
84,117,car,0.7373046875,1158,643,68,39
85,3,car,0.884765625,1846,741,147,124
85,7,car,0.90966796875,1469,734,287,121
85,8,truck,0.8427734375,931,676,210,121
85,16,car,0.82568359375,394,639,86,58
85,34,car,0.83642578125,1114,667,123,59
85,19,truck,0.83740234375,462,602,149,92
85,13,car,0.892578125,1273,688,206,107
85,22,car,0.7705078125,530,638,92,60
85,93,car,0.69287109375,317,627,57,39
85,98,person,0.82568359375,840,997,162,160
85,119,car,0.66357421875,769,644,120,69
85,142,car,0.505859375,267,619,51,39
85,18,car,0.505859375,231,633,45,34
85,160,car,0.76220703125,1551,643,121,35
85,169,car,0.53125,126,609,28,21
85,180,car,0.3173828125,1817,646,203,46
85,182,car,0.319091796875,88,618,47,29
85,117,car,0.71044921875,1151,644,71,39
85,164,fire hydrant,0.403564453125,259,656,26,46
86,3,car,0.88232421875,1859,743,121,122
86,7,car,0.92236328125,1486,736,293,122
86,8,truck,0.8759765625,940,677,213,122
86,16,car,0.79052734375,397,639,86,58
86,34,car,0.84814453125,1126,667,125,59
86,19,truck,0.8447265625,465,602,151,92
86,13,car,0.89404296875,1287,689,211,109
86,22,car,0.810546875,536,639,92,58
86,93,car,0.7138671875,319,627,57,40
86,98,person,0.81884765625,837,997,162,160
86,119,truck,0.63330078125,776,645,122,69
86,142,car,0.505859375,269,619,50,39
86,18,car,0.64794921875,233,632,43,33
86,160,car,0.751953125,1536,642,118,34
86,169,car,0.383056640625,126,609,27,20
86,180,truck,0.33984375,1792,646,214,43
86,182,car,0.388671875,88,620,49,26
86,164,fire hydrant,0.193115234375,259,657,24,45
86,114,car,0.71875,1057,650,74,50
86,94,car,0.282958984375,188,624,60,39
87,3,car,0.8623046875,1872,745,93,122
87,7,car,0.91650390625,1504,737,296,124
87,8,truck,0.888671875,950,678,215,123
87,16,car,0.8291015625,400,639,87,59
87,34,car,0.85302734375,1136,667,126,61
87,19,truck,0.830078125,468,602,151,92
87,13,car,0.90185546875,1299,690,215,110
87,22,car,0.71533203125,538,639,98,59
87,93,car,0.71875,320,627,58,41
87,98,person,0.7734375,832,998,166,159
87,119,car,0.70263671875,784,645,122,70
87,142,car,0.401611328125,270,618,48,37
87,18,car,0.62451171875,234,633,43,34
87,160,car,0.67578125,1521,642,118,34
87,169,car,0.416748046875,127,610,27,20
87,180,truck,0.80322265625,1763,645,214,43
87,182,car,0.25390625,89,620,50,28
87,193,car,0.53125,1137,632,62,19
87,114,car,0.1943359375,1052,650,68,51
87,94,truck,0.2958984375,191,619,59,45
88,3,car,0.85400390625,1886,750,66,117
88,7,car,0.9091796875,1522,738,301,126
88,8,truck,0.875,960,679,220,124
88,16,car,0.80078125,404,639,87,60
88,34,car,0.86962890625,1147,668,130,61
88,19,truck,0.83984375,470,602,152,92
88,13,car,0.89990234375,1313,691,218,110
88,22,car,0.79833984375,544,639,95,59
88,93,car,0.68603515625,322,628,59,43
88,98,person,0.7138671875,831,998,158,157
88,119,car,0.6259765625,791,645,124,71
88,142,car,0.4072265625,271,619,46,40
88,18,car,0.63525390625,238,633,48,34
88,160,car,0.64404296875,1504,641,116,35
88,169,car,0.47265625,128,610,29,20
88,180,truck,0.7841796875,1732,645,211,43
88,182,car,0.273681640625,91,619,47,32
88,193,car,0.42431640625,1129,631,58,18
88,114,car,0.1044921875,1052,651,75,55
88,94,car,0.363037109375,190,623,60,43
89,3,car,0.7744140625,1899,756,37,106
89,7,car,0.91162109375,1541,740,307,128
89,8,truck,0.880859375,971,680,222,124
89,16,car,0.7958984375,407,639,88,61
89,34,car,0.861328125,1157,668,132,62
89,19,truck,0.716796875,474,602,153,93
89,13,car,0.9033203125,1327,693,223,112
89,22,car,0.810546875,550,640,95,59
89,93,car,0.7138671875,323,628,60,42
89,98,person,0.78515625,832,998,149,156
89,119,car,0.6533203125,799,646,127,72
89,142,car,0.37744140625,273,619,44,37
89,18,car,0.42431640625,241,634,52,36
89,160,car,0.68603515625,1491,641,115,34
89,169,car,0.445556640625,129,610,30,20
89,180,truck,0.63330078125,1703,644,204,43
89,182,car,0.25830078125,92,619,47,33
89,193,car,0.184814453125,1113,633,69,21
89,94,car,0.416748046875,190,626,58,41
89,195,truck,0.474609375,798,646,127,71
89,117,car,0.3486328125,1109,650,77,56
90,7,car,0.923828125,1560,741,313,129
90,8,truck,0.873046875,981,681,224,125
90,16,car,0.78271484375,410,640,88,62
90,34,car,0.875,1169,669,132,63
90,19,truck,0.299072265625,478,603,152,95
90,13,car,0.8916015625,1341,693,225,114
90,22,car,0.66357421875,555,641,96,60
90,93,car,0.72314453125,326,628,59,43
90,98,person,0.75634765625,830,998,145,156
90,119,car,0.501953125,806,647,126,72
90,142,car,0.437744140625,274,617,44,37
90,18,car,0.541015625,242,634,52,37
90,160,car,0.70751953125,1477,640,114,34
90,169,car,0.4072265625,129,610,29,21
90,180,truck,0.7138671875,1673,643,198,42
90,182,car,0.3486328125,94,618,46,34
90,94,car,0.4765625,192,628,55,41
90,195,truck,0.498046875,804,646,126,71
90,117,car,0.458984375,1100,648,73,51
91,7,car,0.9150390625,1579,743,317,129
91,8,truck,0.8310546875,992,682,227,128
91,16,car,0.79931640625,414,640,89,62
91,34,car,0.86328125,1180,670,136,63
91,19,truck,0.7431640625,479,604,154,97
91,13,car,0.892578125,1355,694,228,115
91,22,car,0.80810546875,561,641,95,61
91,93,car,0.763671875,328,629,60,43
91,98,person,0.751953125,827,998,144,157
91,119,car,0.66552734375,814,647,126,72
91,142,car,0.455078125,275,618,45,37
91,18,car,0.355712890625,244,635,53,39
91,160,car,0.74755859375,1464,640,111,34
91,169,car,0.470703125,130,610,29,21
91,180,truck,0.7431640625,1644,642,191,41
91,182,car,0.37744140625,95,619,44,35
91,94,car,0.47265625,196,629,58,41
91,195,truck,0.437744140625,813,647,125,71
91,117,car,0.56005859375,1095,649,67,54
92,7,car,0.923828125,1599,744,323,131
92,8,truck,0.88720703125,1004,683,228,130
92,16,car,0.8427734375,417,640,91,62
92,34,car,0.8662109375,1191,670,138,64
92,19,truck,0.8671875,480,606,158,101
92,13,car,0.9052734375,1368,695,233,116
92,22,car,0.8291015625,566,641,95,61
92,93,car,0.7607421875,331,628,59,43
92,98,person,0.8173828125,815,997,159,160
92,119,truck,0.513671875,822,647,129,73
92,142,car,0.291015625,278,619,45,37
92,18,car,0.541015625,247,635,51,36
92,160,car,0.66015625,1454,640,101,34
92,169,car,0.38671875,131,611,29,21
92,180,truck,0.689453125,1617,642,186,40
92,182,car,0.3486328125,97,618,42,36
92,94,car,0.498046875,197,631,54,42
92,195,car,0.46875,821,648,129,73
93,7,car,0.92724609375,1619,745,329,132
93,8,truck,0.8798828125,1015,684,232,132
93,16,car,0.8623046875,420,641,91,61
93,34,car,0.85791015625,1202,671,138,65
93,19,truck,0.85888671875,480,607,164,102
93,13,car,0.8798828125,1382,695,236,116
93,22,car,0.845703125,572,641,96,61
93,93,car,0.78515625,334,628,59,44
93,98,person,0.80908203125,809,995,166,163
93,119,truck,0.505859375,830,648,129,73
93,142,car,0.36474609375,280,620,43,35
93,18,car,0.322509765625,247,635,50,37
93,160,car,0.64404296875,1445,640,90,36
93,169,car,0.2509765625,131,611,29,22
93,180,truck,0.56396484375,1593,641,184,40
93,182,car,0.416748046875,97,619,42,35
93,94,car,0.556640625,198,631,58,42
93,195,car,0.42431640625,829,648,129,73
94,7,car,0.93115234375,1640,748,335,134
94,8,truck,0.89404296875,1026,685,236,134
94,16,car,0.86328125,424,641,92,61
94,34,car,0.85693359375,1214,671,141,65
94,19,truck,0.822265625,483,607,165,103
94,13,car,0.8955078125,1395,696,239,117
94,22,car,0.85107421875,577,641,96,62
94,93,car,0.77587890625,337,628,60,44
94,98,person,0.81396484375,806,994,165,166
94,119,car,0.673828125,838,648,131,73
94,142,car,0.36474609375,282,619,44,36
94,18,car,0.52734375,248,643,52,52
94,160,car,0.552734375,1433,641,89,38
94,169,car,0.2213134765625,132,610,27,22
94,180,car,0.36474609375,1565,640,183,40
94,182,car,0.388671875,98,619,42,35
94,94,car,0.405517578125,201,633,56,44
94,195,truck,0.357666015625,837,648,132,73
94,204,car,0.368408203125,169,612,25,23
95,7,car,0.9287109375,1661,749,343,135
95,8,truck,0.86865234375,1038,685,239,136
95,16,car,0.84716796875,427,641,95,61
95,34,car,0.85986328125,1225,672,142,66
95,19,truck,0.73876953125,489,606,163,102
95,13,car,0.8984375,1410,697,244,119
95,22,car,0.830078125,583,642,97,63
95,93,car,0.7880859375,339,628,61,44
95,98,person,0.80810546875,802,993,166,169
95,119,truck,0.62060546875,846,649,132,74
95,142,car,0.43212890625,284,619,44,37
95,18,car,0.4111328125,251,646,51,57
95,160,car,0.132080078125,1419,637,84,29
95,169,car,0.19677734375,133,610,27,22
95,180,truck,0.61669921875,1540,640,172,41
95,182,car,0.4609375,100,619,41,34
95,94,car,0.5234375,202,631,57,42
95,195,car,0.57763671875,846,649,132,73
95,204,car,0.420654296875,169,613,26,24
96,7,car,0.92431640625,1682,752,349,137
96,8,truck,0.896484375,1050,687,242,137
96,16,car,0.85205078125,431,642,95,61
96,34,car,0.8662109375,1238,673,145,67
96,19,truck,0.71044921875,493,605,162,100
96,13,car,0.88623046875,1424,698,245,119
96,22,car,0.78125,590,642,93,63
96,93,car,0.75634765625,342,629,62,45
96,98,person,0.85888671875,800,990,170,173
96,119,car,0.505859375,854,649,133,74
96,142,car,0.4111328125,285,619,43,38
96,18,car,0.2861328125,253,647,49,60
96,160,car,0.22265625,1405,633,81,22
96,169,car,0.12939453125,134,610,27,22
96,180,truck,0.537109375,1524,639,156,40
96,182,car,0.42431640625,101,620,41,32
96,94,car,0.416748046875,204,631,58,42
96,195,truck,0.6533203125,854,649,133,73
96,204,car,0.36474609375,170,612,25,23
97,7,car,0.921875,1704,754,354,139
97,8,truck,0.88330078125,1062,688,245,139
97,16,car,0.84814453125,434,642,97,61
97,34,car,0.861328125,1250,674,145,67
97,19,truck,0.609375,493,603,168,97
97,13,car,0.89892578125,1439,699,250,121
97,22,car,0.7548828125,595,642,95,63
97,93,car,0.78662109375,344,629,62,46
97,98,person,0.8681640625,796,990,173,174
97,119,car,0.6298828125,862,650,134,74
97,142,car,0.4921875,288,619,46,37
97,18,car,0.484375,255,640,49,47
97,160,car,0.235107421875,1392,632,76,20
97,169,car,0.178955078125,135,610,28,22
97,180,truck,0.458984375,1505,641,142,44
97,182,car,0.462890625,103,620,40,32
97,94,car,0.36474609375,207,624,59,50
97,195,truck,0.390380859375,863,650,134,74
97,204,car,0.4111328125,171,613,24,23
98,7,car,0.9228515625,1727,757,361,140
98,8,truck,0.896484375,1075,690,247,140
98,16,car,0.83203125,439,642,97,62
98,34,car,0.85888671875,1263,674,145,68
98,19,truck,0.60205078125,495,604,167,99
98,13,car,0.91845703125,1454,701,255,122
98,22,car,0.84375,600,642,97,64
98,93,car,0.7431640625,348,629,62,46
98,98,person,0.87158203125,792,989,178,176
98,119,car,0.53515625,872,650,137,75
98,142,car,0.466796875,290,620,46,37
98,18,car,0.422607421875,258,642,47,52
98,169,car,0.1285400390625,136,609,27,22
98,180,truck,0.21728515625,1484,640,134,44
98,182,car,0.392333984375,103,620,41,32
98,94,car,0.361083984375,209,628,60,44
98,195,truck,0.546875,872,651,137,75
98,204,car,0.383056640625,172,612,25,25
98,213,truck,0.80419921875,1853,620,130,100
98,114,car,0.60205078125,961,648,64,49
99,7,car,0.92431640625,1743,758,353,143
99,8,truck,0.90185546875,1086,691,251,141
99,16,car,0.85791015625,442,642,98,62
99,34,car,0.85205078125,1275,674,145,69
99,19,truck,0.73583984375,500,605,165,101
99,13,car,0.9130859375,1469,700,259,125
99,22,car,0.76611328125,604,643,101,64
99,93,car,0.716796875,351,629,62,46
99,98,person,0.875,789,989,181,176
99,142,car,0.39599609375,291,619,46,36
99,18,car,0.490234375,261,639,47,44
99,169,car,0.118408203125,136,609,27,22
99,182,car,0.453369140625,104,620,41,34
99,94,car,0.401611328125,211,630,61,43
99,204,car,0.42822265625,173,613,26,25
99,213,truck,0.329345703125,1842,618,153,101
99,217,car,0.57763671875,1361,645,98,45
99,114,car,0.494140625,961,643,70,40
100,7,car,0.91552734375,1752,760,334,144
100,8,truck,0.865234375,1099,692,256,144
100,16,car,0.8447265625,445,642,99,63
100,34,car,0.85302734375,1288,675,148,69
100,19,truck,0.80908203125,504,603,163,99
100,13,car,0.9033203125,1485,700,263,128
100,22,car,0.79931640625,608,643,104,64
100,93,car,0.74609375,354,629,62,46
100,98,person,0.8681640625,786,989,187,176
100,142,car,0.332763671875,293,619,46,36
100,18,car,0.4765625,263,637,47,40
100,182,car,0.368408203125,105,620,40,33
100,94,car,0.363037109375,214,624,58,50
100,204,car,0.4111328125,176,613,27,25
100,213,truck,0.607421875,1828,616,181,105
100,119,truck,0.64599609375,890,652,140,76
101,7,car,0.9150390625,1764,762,310,144
101,8,truck,0.896484375,1113,694,262,146
101,16,car,0.82080078125,449,643,100,63
101,34,car,0.85986328125,1301,676,150,70
101,19,truck,0.79931640625,507,603,164,98
101,13,car,0.9150390625,1500,701,267,129
101,22,car,0.830078125,614,643,105,65
101,93,car,0.73095703125,356,629,62,46
101,98,person,0.87255859375,781,989,190,177
101,142,car,0.394287109375,295,618,46,36
101,18,car,0.48046875,266,636,46,38
101,182,car,0.403564453125,106,620,41,35
101,94,car,0.453369140625,215,628,61,45
101,204,car,0.43212890625,178,613,30,25
101,213,truck,0.7880859375,1815,616,205,108
101,222,truck,0.5830078125,897,652,140,76
101,223,car,0.392333984375,557,633,63,56
101,119,car,0.708984375,898,652,140,76
101,117,car,0.54296875,992,655,58,46
101,217,car,0.67236328125,1387,646,109,53
102,7,car,0.9248046875,1775,764,289,146
102,8,truck,0.9091796875,1126,696,265,148
102,16,car,0.83349609375,453,643,101,63
102,34,car,0.8623046875,1314,677,151,71
102,19,truck,0.80810546875,510,604,166,100
102,13,car,0.9013671875,1516,704,272,127
102,22,car,0.83544921875,621,644,103,66
102,93,car,0.75341796875,359,630,62,46
102,98,person,0.8759765625,776,989,192,177
102,142,car,0.3701171875,296,618,48,36
102,18,car,0.541015625,269,636,47,38
102,182,car,0.4130859375,107,620,40,35
102,94,car,0.30908203125,216,629,61,43
102,204,car,0.373779296875,179,613,30,25
102,213,truck,0.85009765625,1802,615,229,109
102,222,truck,0.50390625,905,653,140,78
102,223,car,0.1480712890625,558,634,57,55
102,119,car,0.552734375,906,653,141,77
102,117,car,0.5908203125,996,655,68,47
102,217,car,0.443603515625,1393,647,132,56
103,7,car,0.91552734375,1786,766,266,148
103,8,truck,0.908203125,1140,697,269,149
103,16,car,0.8310546875,457,643,101,63
103,34,car,0.8662109375,1329,678,152,72
103,19,truck,0.80810546875,514,604,166,101
103,13,car,0.91748046875,1533,706,275,127
103,22,car,0.85693359375,627,644,104,66
103,93,car,0.76904296875,362,630,63,46
103,98,person,0.88720703125,770,989,197,175
103,142,car,0.350341796875,301,622,42,31
103,18,car,0.61328125,271,637,48,36
103,182,car,0.385009765625,108,622,40,34
103,94,car,0.31396484375,216,627,62,45
103,204,car,0.474609375,180,613,31,24
103,213,truck,0.79833984375,1791,615,254,107
103,222,truck,0.43408203125,914,653,143,79
103,223,car,0.1688232421875,563,634,58,56
103,119,car,0.529296875,915,653,143,78
103,117,car,0.48046875,1000,655,70,46
103,217,car,0.346923828125,1383,647,138,57
104,7,car,0.91259765625,1798,769,242,149
104,8,truck,0.9091796875,1154,699,273,151
104,16,car,0.85595703125,462,644,101,63
104,34,car,0.85595703125,1343,678,149,74
104,19,truck,0.8232421875,518,606,168,104
104,13,car,0.91552734375,1549,707,281,130
104,22,car,0.8427734375,633,645,105,66
104,93,car,0.73095703125,366,632,63,43
104,98,person,0.87646484375,765,990,199,175
104,142,car,0.359375,301,620,46,34
104,18,car,0.5234375,274,637,48,37
104,182,car,0.405517578125,109,620,39,36
104,94,car,0.276611328125,217,629,62,38
104,204,car,0.381103515625,181,614,30,23
104,213,truck,0.62060546875,1780,618,274,103
104,222,truck,0.458984375,924,653,146,79
104,119,car,0.64794921875,925,653,145,79
105,7,car,0.90380859375,1810,767,218,144
105,8,truck,0.90966796875,1168,701,280,152
105,16,car,0.84814453125,466,644,101,64
105,34,car,0.85205078125,1359,679,148,74
105,19,truck,0.6513671875,521,605,168,104
105,13,car,0.8974609375,1566,709,283,132
105,22,car,0.83642578125,639,645,107,66
105,93,car,0.7294921875,368,632,63,44
105,98,person,0.88232421875,760,989,202,174
105,142,car,0.2421875,305,621,43,34
105,18,car,0.445556640625,277,638,47,36
105,182,car,0.394287109375,111,621,39,37
105,94,car,0.359375,220,623,61,49
105,204,car,0.42431640625,182,614,31,23
105,213,truck,0.8017578125,1771,618,294,101
105,222,truck,0.482421875,934,654,147,80
105,119,car,0.5947265625,935,654,147,79
105,180,car,0.59619140625,1312,643,108,53
106,7,car,0.9052734375,1823,766,193,140
106,8,truck,0.9052734375,1183,702,284,155
106,16,car,0.83349609375,471,644,100,64
106,34,car,0.865234375,1375,680,147,74
106,19,truck,0.84716796875,524,606,170,104
106,13,car,0.91064453125,1582,710,287,134
106,22,car,0.8447265625,645,646,108,66
106,93,car,0.7373046875,371,632,65,44
106,98,person,0.87646484375,756,989,203,176
106,142,car,0.36474609375,305,621,46,35
106,18,car,0.525390625,277,638,49,38
106,182,car,0.435791015625,111,620,40,37
106,94,car,0.390380859375,223,621,60,52
106,204,car,0.3310546875,183,614,31,24
106,213,truck,0.69287109375,1765,619,305,100
106,119,car,0.7890625,944,654,151,80
106,233,car,0.716796875,1032,656,75,50
106,180,car,0.4130859375,1313,643,117,54
107,7,car,0.8955078125,1835,767,169,137
107,8,truck,0.9052734375,1198,703,290,158
107,16,car,0.83642578125,475,645,100,64
107,34,car,0.85400390625,1388,682,149,73
107,19,truck,0.8017578125,527,606,172,103
107,13,car,0.92529296875,1599,711,293,136
107,22,car,0.85009765625,651,646,109,67
107,93,car,0.7138671875,373,632,67,45
107,98,person,0.87158203125,753,988,202,179
107,142,car,0.363037109375,307,620,46,37
107,18,car,0.59814453125,279,638,52,39
107,182,car,0.43017578125,113,621,40,37
107,94,car,0.20556640625,225,620,60,54
107,204,car,0.35400390625,185,614,31,25
107,213,truck,0.4091796875,1761,618,314,100
107,119,truck,0.65673828125,954,655,150,81
107,233,car,0.72802734375,1040,657,72,50
107,180,car,0.441650390625,1304,643,113,54
108,7,car,0.8896484375,1848,769,143,137
108,8,truck,0.90966796875,1213,704,295,160
108,16,car,0.82568359375,479,645,102,65
108,34,car,0.85205078125,1403,683,151,73
108,19,truck,0.81298828125,531,606,174,103
108,13,car,0.90869140625,1617,712,298,137
108,22,car,0.84375,657,647,108,68
108,93,car,0.732421875,377,631,68,47
108,98,person,0.87890625,749,987,197,181
108,142,car,0.517578125,311,623,44,31
108,18,car,0.6806640625,282,639,50,39
108,182,car,0.420654296875,114,620,39,37
108,94,truck,0.291015625,227,618,61,52
108,204,car,0.37744140625,186,615,32,25
108,213,truck,0.37939453125,1754,621,330,100
108,119,truck,0.69580078125,965,655,152,82
108,233,car,0.66552734375,1051,657,69,49
108,180,car,0.29736328125,1290,642,107,53
109,7,car,0.87255859375,1861,773,116,134
109,8,truck,0.8984375,1229,705,301,162
109,16,car,0.8427734375,484,645,102,64
109,34,car,0.86865234375,1417,683,154,74
109,19,truck,0.80419921875,534,605,174,102
109,13,car,0.9013671875,1635,713,301,139
109,22,car,0.8408203125,663,647,110,68
109,93,car,0.72802734375,379,633,70,44
109,98,person,0.8740234375,744,985,191,184
109,142,car,0.447509765625,313,625,43,30
109,18,car,0.6826171875,283,639,51,39
109,182,car,0.38671875,115,620,41,38
109,94,car,0.307373046875,228,619,62,50
109,204,car,0.25537109375,188,615,35,25
109,213,truck,0.167724609375,1737,620,363,99
109,119,car,0.56787109375,974,656,155,83
109,233,car,0.56591796875,1062,658,61,48
109,223,car,0.57177734375,594,638,61,52
110,7,car,0.8623046875,1874,778,86,130
110,8,truck,0.875,1246,707,308,165
110,16,car,0.84912109375,488,645,102,65
110,34,car,0.86328125,1431,684,156,75
110,19,truck,0.8115234375,537,607,176,106
110,13,car,0.91796875,1653,714,307,140
110,22,car,0.845703125,670,647,111,69
110,93,car,0.7705078125,383,634,70,43
110,98,person,0.88818359375,738,983,184,190
110,142,car,0.5,313,622,46,35
110,18,car,0.73388671875,285,638,52,37
110,182,car,0.39599609375,116,621,41,36
110,94,truck,0.332763671875,229,618,60,51
110,204,car,0.2421875,189,615,35,24
110,213,truck,0.414794921875,1724,619,391,94
110,119,car,0.86962890625,984,656,158,84
